tmnode_id,embarcadero_cong,pacheights_cong,stanford_cong
23283,4016.48999023,4500.0,1800.27294922
23284,822.497009277,511.270996094,4500.0
23285,3479.98901367,4500.0,1263.77197266
23286,3831.99194336,4500.0,1615.77502441
23287,2295.13598633,4500.0,635.396972656
23288,4500.0,4500.0,4500.0
23289,2358.10693359,4500.0,4500.0
23290,1594.04504395,4500.0,4500.0
23291,946.304016113,4500.0,4500.0
23292,673.598022461,591.37298584,4500.0
23293,937.695007324,4500.0,4500.0
23294,4500.0,4500.0,4500.0
23295,4500.0,4500.0,3886.98706055
23296,4500.0,4500.0,4500.0
23297,1644.25695801,4500.0,4500.0
23298,3634.98608398,4500.0,1418.76904297
23299,1018.17199707,4500.0,4500.0
23300,4433.17822266,4500.0,4500.0
23301,3670.46289062,4500.0,1454.24597168
23302,844.590026855,4500.0,4500.0
23303,4500.0,4500.0,3826.71191406
23304,1647.19702148,4500.0,973.065002441
23305,4500.0,4500.0,4500.0
23306,1831.89294434,4500.0,1603.58300781
23307,3407.77197266,4500.0,1191.55505371
23308,2033.57495117,4500.0,579.726013184
23309,606.320007324,4500.0,4500.0
23310,989.176025391,4500.0,4500.0
23311,4500.0,4500.0,4500.0
23312,4500.0,4500.0,3456.23095703
23313,2356.08398438,4500.0,601.570007324
23314,2887.40600586,4500.0,4500.0
23315,3235.35009766,4500.0,4500.0
23316,1168.04101562,4500.0,4500.0
23317,3624.89697266,4500.0,1466.06994629
23318,4500.0,4500.0,4500.0
23319,982.137023926,4500.0,4500.0
23320,968.812011719,4500.0,4500.0
23321,3516.79907227,4500.0,1300.58203125
23322,3950.24511719,4500.0,1734.0279541
23323,1687.97094727,4500.0,4500.0
23324,3526.77392578,4500.0,1367.94702148
23325,4500.0,4500.0,4500.0
23326,3538.12011719,4500.0,1321.9029541
23327,4500.0,4500.0,4500.0
23328,4500.0,4500.0,4500.0
23329,4500.0,4500.0,4500.0
23330,3178.51098633,4500.0,962.294006348
23331,3537.60498047,4500.0,1321.38793945
23332,3264.36303711,4500.0,1848.82202148
23333,1554.81896973,4500.0,4500.0
23334,4117.01806641,4500.0,1900.80102539
23335,2307.02807617,4500.0,762.242004395
23336,1404.40600586,4500.0,4500.0
23337,4500.0,4500.0,4500.0
23338,4500.0,4500.0,4500.0
23339,3744.37695312,4500.0,1585.55004883
23340,1279.06494141,4500.0,4500.0
23341,3336.43798828,4500.0,1120.22094727
23342,639.148986816,4500.0,4500.0
23343,4500.0,4500.0,4500.0
23344,3257.49511719,4500.0,1017.00799561
23345,2759.68505859,4500.0,4500.0
23346,2006.74694824,4500.0,1003.68103027
23347,2014.45605469,4500.0,995.971984863
23348,3324.02001953,4500.0,4500.0
23349,3647.24389648,4500.0,1488.41699219
23350,1155.58605957,4500.0,4500.0
23351,3681.89404297,4500.0,1465.67700195
23352,3744.86010742,4500.0,1528.64294434
23353,4500.0,4500.0,3697.70507812
23354,1055.6739502,4500.0,4500.0
23355,1048.98498535,4500.0,4500.0
23356,783.291992188,4500.0,4500.0
23357,1069.4909668,4500.0,4500.0
23358,3667.07910156,4500.0,4500.0
23359,2098.59106445,4500.0,827.440002441
23360,851.784973145,4500.0,4500.0
23361,2739.60595703,4500.0,4500.0
23362,3156.6550293,4500.0,940.437988281
23363,2969.52001953,4500.0,753.302978516
23364,1007.52001953,4500.0,4500.0
23365,4500.0,4500.0,4500.0
23366,997.90802002,4500.0,4500.0
23367,3615.32592773,4500.0,1399.10900879
23368,4500.0,4500.0,3058.22412109
23369,3590.36401367,4500.0,1374.14697266
23370,3646.31005859,4500.0,1430.09301758
23371,4500.0,4500.0,3050.74511719
23372,4500.0,4500.0,4500.0
23373,1345.84301758,4500.0,4500.0
23374,2863.4140625,4500.0,4500.0
23375,3057.66088867,4500.0,841.443969727
23376,3759.05810547,4500.0,1542.84094238
23377,4500.0,4500.0,4500.0
23378,3725.81201172,4500.0,4500.0
23379,2379.43310547,4500.0,853.906982422
23380,1225.51196289,4500.0,4500.0
23381,927.270996094,4500.0,4500.0
23382,2830.70898438,4500.0,4500.0
23383,1620.09301758,4500.0,1327.29199219
23384,1622.78601074,4500.0,1325.44104004
23385,1628.9630127,4500.0,985.575012207
23386,959.213989258,4500.0,4500.0
23387,1620.0090332,4500.0,4500.0
23388,2857.78100586,4500.0,4500.0
23389,3152.06298828,4500.0,935.846008301
23390,1288.76904297,4500.0,4500.0
23391,4500.0,4500.0,4500.0
23392,2920.87304688,4500.0,2838.41601562
23393,3840.71289062,4500.0,4500.0
23394,2331.94189453,4500.0,4500.0
23395,3646.82495117,4500.0,1619.63696289
23396,4500.0,4500.0,2686.00805664
23397,691.664978027,542.187988281,4500.0
23398,2329.96899414,4500.0,4500.0
23399,569.271972656,4500.0,4500.0
23400,3537.62304688,4500.0,2092.99902344
23401,2638.69799805,4500.0,1925.86206055
23402,3298.59204102,4500.0,4500.0
23403,1228.67004395,4500.0,4500.0
23404,3082.74707031,4500.0,1856.06994629
23405,3081.89599609,4500.0,1855.21899414
23406,1855.27197266,4500.0,4500.0
23407,3740.5300293,4500.0,1524.31298828
23408,516.71697998,4500.0,4500.0
23409,3039.46508789,4500.0,1906.74597168
23410,4500.0,4500.0,4500.0
23411,4500.0,4500.0,4500.0
23412,1642.42797852,4500.0,980.318969727
23413,2694.05493164,4500.0,251.488998413
23414,3599.69995117,4500.0,1440.87304688
23415,3596.30688477,4500.0,1437.47998047
23416,3686.51098633,4500.0,1470.29394531
23417,3332.66210938,4500.0,1129.63195801
23418,3527.0690918,4500.0,2111.52807617
23419,3561.46606445,4500.0,2147.85107422
23420,3560.0690918,4500.0,2146.45410156
23421,3777.8059082,4500.0,1618.97900391
23422,252.453994751,4500.0,4500.0
23423,3640.99609375,4500.0,1482.16894531
23424,3064.8449707,4500.0,636.929016113
23425,4500.0,4500.0,4500.0
23426,4500.0,4500.0,4500.0
23427,3358.20996094,4500.0,1199.38305664
23428,3613.26611328,4500.0,2199.65087891
23429,3500.2199707,4500.0,2002.93994141
23430,4500.0,4500.0,4500.0
23431,3890.20605469,4500.0,1693.85095215
23432,3781.75488281,4500.0,1565.53796387
23433,4197.25292969,4500.0,1981.03601074
23434,1961.88305664,4500.0,4500.0
23435,4500.0,4500.0,4500.0
23436,2199.16601562,4500.0,4500.0
23437,2199.95898438,4500.0,4500.0
23438,3250.43505859,4500.0,4500.0
23439,4500.0,4500.0,4500.0
23440,4500.0,4500.0,4500.0
23441,248.455993652,4500.0,4500.0
23442,3612.89697266,4500.0,1396.68005371
23443,4500.0,4500.0,4500.0
23444,3807.35498047,4500.0,4500.0
23445,1680.64196777,4500.0,4500.0
23446,1860.5760498,4500.0,4500.0
23447,1065.70800781,4500.0,4500.0
23448,1194.89794922,4500.0,4500.0
23449,4500.0,4500.0,4500.0
23450,4500.0,4500.0,4500.0
23451,194.798995972,4500.0,4500.0
23452,1684.9050293,4500.0,4500.0
23453,1207.26599121,4500.0,4500.0
23454,3831.18408203,4500.0,1672.35705566
23455,2339.79199219,4500.0,735.903015137
23456,2543.78198242,4500.0,4500.0
23457,1791.74401855,4500.0,1148.35595703
23458,42.4449996948,4500.0,4500.0
23459,1788.72399902,4500.0,1154.56103516
23460,2769.23999023,4500.0,4500.0
23461,2777.38696289,4500.0,4500.0
23462,2785.10302734,4500.0,4500.0
23463,2791.95092773,4500.0,4500.0
23464,2744.84594727,4500.0,4500.0
23465,1298.06494141,4500.0,4500.0
23466,1301.9720459,4500.0,4500.0
23467,3102.69506836,4500.0,886.478027344
23468,3074.63891602,4500.0,858.42199707
23469,3069.46289062,4500.0,853.24597168
23470,2704.12011719,4500.0,261.553985596
23471,2385.36401367,4500.0,4500.0
23472,3041.91699219,4500.0,825.700012207
23473,1115.01196289,4500.0,4500.0
23474,3021.18798828,4500.0,804.971008301
23475,2389.38989258,4500.0,4500.0
23476,2456.45703125,4500.0,4500.0
23477,2463.01904297,4500.0,4500.0
23478,4500.0,4500.0,4500.0
23479,625.804016113,543.578979492,4500.0
23480,4500.0,4500.0,4500.0
23481,1535.00805664,4500.0,4500.0
23482,2868.24804688,4500.0,438.444000244
23483,832.507995605,4500.0,4500.0
23484,821.830993652,4500.0,4500.0
23485,2912.06005859,4500.0,687.401000977
23486,2015.56494141,4500.0,908.159973145
23487,817.42199707,4500.0,4500.0
23488,4500.0,4500.0,4500.0
23489,701.111999512,618.887023926,4500.0
23490,4287.72509766,4500.0,4500.0
23491,1860.43896484,4500.0,4500.0
23492,1313.83105469,4500.0,4500.0
23493,3459.00708008,4500.0,1242.79003906
23494,1980.65795898,4500.0,4500.0
23495,1970.85595703,4500.0,4500.0
23496,4035.77490234,4500.0,1819.5579834
23497,4500.0,4500.0,4500.0
23498,3833.08203125,4500.0,1649.55700684
23499,4500.0,4500.0,4500.0
23500,706.648010254,4500.0,4500.0
23501,2958.57495117,4500.0,4500.0
23502,3277.68798828,4500.0,1118.86096191
23503,2452.92407227,4500.0,2117.18408203
23504,2454.90893555,4500.0,2119.16894531
23505,2557.72094727,4500.0,482.699005127
23506,3318.50488281,4500.0,1102.28796387
23507,2867.10888672,4500.0,457.833007812
23508,764.351989746,4500.0,4500.0
23509,4475.86523438,4500.0,4500.0
23510,3432.52490234,4500.0,2016.98400879
23511,981.703979492,4500.0,4500.0
23512,3743.88793945,4500.0,1657.0949707
23513,979.692993164,4500.0,4500.0
23514,3512.00708008,4500.0,1353.18005371
23515,988.567993164,4500.0,4500.0
23516,1976.20605469,4500.0,1478.40905762
23517,978.382995605,4500.0,4500.0
23518,1686.21899414,1374.99304199,4500.0
23519,1507.4029541,4500.0,1430.14404297
23520,999.87097168,4500.0,4500.0
23521,999.260986328,4500.0,4500.0
23522,3113.69311523,4500.0,4500.0
23523,3452.28100586,4500.0,1236.06396484
23524,3735.01293945,4500.0,1665.9699707
23525,3734.2980957,4500.0,1668.14501953
23526,2991.51098633,4500.0,4500.0
23527,1814.25805664,4500.0,4500.0
23528,3919.62304688,4500.0,1760.79602051
23529,3333.77905273,4500.0,1117.56201172
23530,3900.58398438,4500.0,1684.36694336
23531,1779.73901367,4500.0,1551.42895508
23532,1744.16894531,4500.0,4500.0
23533,4035.75390625,4500.0,1819.5369873
23534,3411.59399414,4500.0,1996.05297852
23535,4500.0,4500.0,4500.0
23536,4500.0,4500.0,4500.0
23537,2659.82910156,4500.0,1921.90905762
23538,1085.79797363,4500.0,4500.0
23539,2955.17895508,4500.0,4500.0
23540,3187.39306641,4500.0,4500.0
23541,4500.0,4500.0,4500.0
23542,2465.61889648,4500.0,4500.0
23543,689.525024414,4500.0,4500.0
23544,4500.0,4500.0,4500.0
23545,3852.26000977,4500.0,1636.04296875
23546,3830.67211914,4500.0,1614.45495605
23547,3841.43310547,4500.0,4500.0
23548,4500.0,4500.0,4500.0
23549,3844.76904297,4500.0,4500.0
23550,3148.80102539,4500.0,989.973999023
23551,856.239990234,4500.0,4500.0
23552,4500.0,4500.0,3012.625
23553,3277.97290039,4500.0,1107.60900879
23554,1163.90002441,4500.0,4500.0
23555,3124.73608398,4500.0,908.518981934
23556,3153.49902344,4500.0,937.281982422
23557,3510.69799805,4500.0,1294.48095703
23558,3707.0300293,4500.0,1490.81298828
23559,3487.4440918,4500.0,1271.22705078
23560,3468.90698242,4500.0,1252.68994141
23561,3163.01806641,4500.0,1004.190979
23562,4500.0,4500.0,4500.0
23563,3838.63598633,4500.0,1622.41894531
23564,1521.89599609,4500.0,1413.64501953
23565,1334.2220459,4500.0,4500.0
23566,3831.45898438,4500.0,1615.24194336
23567,1531.69299316,4500.0,1419.13195801
23568,3250.39208984,4500.0,2118.93701172
23569,1338.09802246,4500.0,4500.0
23570,4500.0,4500.0,4500.0
23571,4500.0,4500.0,4500.0
23572,4500.0,4500.0,4500.0
23573,4399.81005859,4500.0,4500.0
23574,3120.51000977,4500.0,1704.96899414
23575,4119.34082031,4500.0,4500.0
23576,690.74597168,4500.0,4500.0
23577,4500.0,4500.0,4500.0
23578,1828.77600098,4500.0,4500.0
23579,1832.87805176,4500.0,4500.0
23580,2063.16503906,4500.0,4500.0
23581,3988.14404297,4500.0,1771.92700195
23582,1086.40405273,4500.0,4500.0
23583,2225.09692383,4500.0,4500.0
23584,2201.47900391,4500.0,4500.0
23585,1181.3079834,4500.0,4500.0
23586,3289.98291016,4500.0,2106.56201172
23587,3266.83911133,4500.0,2131.57397461
23588,374.958007812,4500.0,4500.0
23589,3305.37011719,4500.0,2091.17504883
23590,3306.3449707,4500.0,2108.39794922
23591,3301.53588867,4500.0,2095.0090332
23592,3384.36108398,4500.0,2012.28198242
23593,3381.07202148,4500.0,2015.47302246
23594,1312.35302734,4500.0,4500.0
23595,3369.94604492,4500.0,2026.59899902
23596,3831.6940918,4500.0,4500.0
23597,3110.61303711,4500.0,1585.08703613
23598,4500.0,4500.0,4500.0
23599,1832.33203125,4500.0,1259.99694824
23600,4500.0,4500.0,4500.0
23601,880.783996582,4500.0,4500.0
23602,4393.28320312,4500.0,4500.0
23603,3647.66210938,4500.0,1431.44494629
23604,3182.16503906,4500.0,1808.67797852
23605,2308.92407227,4500.0,4500.0
23606,3730.4609375,4500.0,1514.24401855
23607,1046.72399902,926.002990723,4500.0
23608,1047.36206055,927.340026855,4500.0
23609,3388.94995117,4500.0,1230.12304688
23610,3537.4519043,4500.0,1378.625
23611,4500.0,4500.0,4500.0
23612,3157.58789062,4500.0,941.37097168
23613,3148.84301758,4500.0,932.625976562
23614,4500.0,4500.0,2716.38696289
23615,652.29699707,346.157012939,4500.0
23616,2730.42895508,4500.0,1930.06103516
23617,1641.53198242,4500.0,4500.0
23618,1330.7130127,4500.0,4500.0
23619,1516.80102539,4500.0,4500.0
23620,4500.0,4500.0,4500.0
23621,666.317016602,414.044006348,4500.0
23622,4500.0,4500.0,4500.0
23623,4500.0,4500.0,4500.0
23624,4500.0,4500.0,4500.0
23625,1619.93005371,4500.0,4500.0
23626,1428.47900391,4500.0,4500.0
23627,1427.08898926,4500.0,4500.0
23628,1329.65795898,4500.0,4500.0
23629,1665.95495605,4500.0,1369.9239502
23630,3787.0300293,4500.0,1628.20300293
23631,1612.72998047,4500.0,4500.0
23632,4500.0,4500.0,4500.0
23633,770.271972656,4500.0,4500.0
23634,4500.0,4500.0,2680.98095703
23635,1192.15405273,4500.0,4500.0
23636,2192.95605469,4500.0,4500.0
23637,1211.35095215,4500.0,4500.0
23638,4214.21679688,4500.0,4500.0
23639,2245.39892578,4500.0,678.32598877
23640,2658.46801758,4500.0,2123.52392578
23641,3474.93701172,4500.0,1258.7199707
23642,2828.54589844,4500.0,4500.0
23643,843.666992188,4500.0,4500.0
23644,1405.93005371,1094.70397949,4500.0
23645,3739.94995117,4500.0,1523.73303223
23646,4500.0,4500.0,4500.0
23647,4500.0,4500.0,4500.0
23648,3539.25,4500.0,1795.02502441
23649,4500.0,4500.0,2925.95800781
23650,4434.51416016,4500.0,2250.98901367
23651,4500.0,4500.0,4500.0
23652,2532.95898438,4500.0,547.536987305
23653,954.244995117,4500.0,4500.0
23654,1128.88000488,4500.0,4500.0
23655,2389.9140625,4500.0,821.927978516
23656,1052.92199707,4500.0,4500.0
23657,1071.10998535,4500.0,4500.0
23658,3541.80200195,4500.0,1325.58496094
23659,1066.44897461,4500.0,4500.0
23660,3961.24707031,4500.0,1745.0300293
23661,3763.38500977,4500.0,1558.29296875
23662,3232.71606445,4500.0,4500.0
23663,2677.11010742,4500.0,1905.29602051
23664,4348.79589844,4500.0,4500.0
23665,2195.12695312,4500.0,4500.0
23666,3711.61206055,4500.0,1495.39501953
23667,2200.47412109,4500.0,4500.0
23668,4500.0,4500.0,4500.0
23669,3727.37402344,4500.0,1844.63696289
23670,1660.75,4500.0,4500.0
23671,4500.0,4500.0,4500.0
23672,2926.84790039,4500.0,4500.0
23673,3284.77587891,4500.0,1125.94897461
23674,3029.16699219,4500.0,766.179016113
23675,2280.88989258,4500.0,258.971008301
23676,2998.9140625,4500.0,1584.50305176
23677,1263.75695801,4500.0,4500.0
23678,1179.83996582,4500.0,4500.0
23679,4500.0,4500.0,3978.63208008
23680,3718.41601562,4500.0,1502.19897461
23681,3736.23510742,4500.0,1520.01794434
23682,2502.41503906,4500.0,4500.0
23683,3744.02294922,4500.0,1527.80603027
23684,4500.0,4500.0,4500.0
23685,4500.0,4500.0,3911.48706055
23686,685.880004883,433.606994629,4500.0
23687,3489.88696289,4500.0,1331.06005859
23688,3404.74609375,4500.0,1245.91894531
23689,4500.0,4500.0,4500.0
23690,4055.61010742,4500.0,1839.39294434
23691,3498.05004883,4500.0,1281.83300781
23692,3318.01000977,4500.0,1159.1829834
23693,4039.44897461,4500.0,1823.23205566
23694,3562.2800293,4500.0,1346.06298828
23695,3471.0390625,4500.0,1312.21203613
23696,4500.0,4500.0,4500.0
23697,2059.05688477,4500.0,4500.0
23698,3339.51708984,4500.0,4500.0
23699,4500.0,4500.0,3663.66210938
23700,2851.14306641,4500.0,4500.0
23701,2065.50292969,4500.0,4500.0
23702,2859.32495117,4500.0,416.759002686
23703,509.011993408,4500.0,4500.0
23704,2999.92089844,4500.0,726.921020508
23705,4500.0,4500.0,4500.0
23706,3169.1940918,4500.0,905.013000488
23707,3737.77905273,4500.0,1578.95202637
23708,4500.0,4500.0,3451.29589844
23709,4500.0,4500.0,4500.0
23710,3479.4050293,4500.0,2224.48901367
23711,3189.49291992,4500.0,973.276000977
23712,3647.84106445,4500.0,1431.62402344
23713,3757.00610352,4500.0,1540.78894043
23714,751.395019531,506.188995361,4500.0
23715,4500.0,4500.0,4500.0
23716,2076.80908203,4500.0,453.17300415
23717,3802.97900391,4500.0,1769.03198242
23718,1583.89697266,4500.0,1357.30004883
23719,4500.0,4500.0,4500.0
23720,4068.49707031,4500.0,4500.0
23721,3553.40307617,4500.0,1394.5760498
23722,3978.34594727,4500.0,4500.0
23723,3479.15307617,4500.0,1262.93603516
23724,263.304992676,4500.0,4500.0
23725,3562.07299805,4500.0,1345.85595703
23726,3449.01098633,4500.0,1290.18395996
23727,3381.07910156,4500.0,1164.86206055
23728,2687.87109375,4500.0,4500.0
23729,3551.26904297,4500.0,1335.05200195
23730,3491.77001953,4500.0,1332.94299316
23731,217.641998291,4500.0,4500.0
23732,208.434005737,4500.0,4500.0
23733,2704.87207031,4500.0,4500.0
23734,3045.94702148,4500.0,829.729980469
23735,244.822998047,4500.0,4500.0
23736,253.85899353,4500.0,4500.0
23737,3018.625,4500.0,802.40802002
23738,3361.57006836,4500.0,2038.35205078
23739,4500.0,4500.0,4500.0
23740,1930.26794434,4500.0,4500.0
23741,4008.75708008,4500.0,1792.54003906
23742,1536.07495117,4500.0,4500.0
23743,1535.07800293,4500.0,4500.0
23744,1530.71704102,4500.0,4500.0
23745,1577.02905273,4500.0,1346.69604492
23746,727.323974609,4500.0,4500.0
23747,720.804992676,4500.0,4500.0
23748,183.255004883,4500.0,4500.0
23749,1560.12597656,4500.0,1363.59899902
23750,1568.05700684,4500.0,1355.66796875
23751,4500.0,4500.0,2380.23901367
23752,3330.43798828,4500.0,1114.22094727
23753,2946.70092773,4500.0,597.017028809
23754,2694.59912109,4500.0,4500.0
23755,1937.6920166,4500.0,4500.0
23756,3395.23608398,4500.0,1179.01904297
23757,2667.99804688,4500.0,4500.0
23758,2303.70898438,4500.0,4500.0
23759,3581.97192383,4500.0,1365.75500488
23760,3565.0949707,4500.0,1348.87805176
23761,525.53302002,376.055999756,4500.0
23762,3571.55200195,4500.0,1412.72497559
23763,3574.14697266,4500.0,1415.31994629
23764,2911.65307617,4500.0,573.859008789
23765,2910.22094727,4500.0,572.427001953
23766,2516.80810547,4500.0,549.661010742
23767,2511.02587891,4500.0,543.87902832
23768,3322.46191406,4500.0,4500.0
23769,1017.52099609,4500.0,4500.0
23770,2557.04199219,4500.0,641.393005371
23771,3393.35595703,4500.0,1979.7409668
23772,1201.96704102,4500.0,4500.0
23773,3398.02807617,4500.0,1984.14099121
23774,4500.0,4500.0,4500.0
23775,1598.82495117,4500.0,4500.0
23776,3557.52099609,4500.0,1341.30395508
23777,3673.2980957,4500.0,1514.47094727
23778,3268.39990234,4500.0,4500.0
23779,4500.0,4500.0,4500.0
23780,3143.15991211,4500.0,4500.0
23781,3142.43603516,4500.0,4500.0
23782,3226.43603516,4500.0,1810.89501953
23783,3261.98095703,4500.0,4500.0
23784,850.486022949,4500.0,4500.0
23785,3099.43701172,4500.0,835.255981445
23786,4500.0,4500.0,4500.0
23787,4500.0,4500.0,4500.0
23788,3966.99609375,4500.0,4500.0
23789,4500.0,4500.0,4500.0
23790,2192.61010742,4500.0,1738.55505371
23791,3962.75292969,4500.0,1746.53601074
23792,4500.0,4500.0,4500.0
23793,1685.61303711,4500.0,4500.0
23794,2991.97412109,4500.0,775.757019043
23795,3736.4309082,4500.0,1520.21398926
23796,4500.0,4500.0,2795.84692383
23797,3440.97290039,4500.0,1224.75598145
23798,3973.78808594,4500.0,1790.26293945
23799,3948.25292969,4500.0,1732.03601074
23800,3959.74291992,4500.0,1776.21801758
23801,3965.16992188,4500.0,1781.64501953
23802,2500.79492188,4500.0,592.45300293
23803,3955.06298828,4500.0,1738.84594727
23804,1991.14697266,4500.0,4500.0
23805,673.875,4500.0,4500.0
23806,3181.71899414,4500.0,965.50201416
23807,1098.28295898,4500.0,4500.0
23808,1005.14001465,914.145996094,4500.0
23809,3439.66992188,4500.0,1223.45300293
23810,3455.18896484,4500.0,1296.36206055
23811,3232.3359375,4500.0,1016.11901855
23812,4500.0,4500.0,4500.0
23813,3338.79394531,4500.0,4500.0
23814,3113.18701172,4500.0,4500.0
23815,3133.82495117,4500.0,4500.0
23816,3125.2980957,4500.0,4500.0
23817,3158.24511719,4500.0,4500.0
23818,4500.0,4500.0,4500.0
23819,1968.69702148,4500.0,4500.0
23820,3622.43408203,4500.0,1406.21704102
23821,3630.18310547,4500.0,1413.96594238
23822,4500.0,4500.0,4500.0
23823,1781.7989502,4500.0,4500.0
23824,1401.64294434,4500.0,4500.0
23825,1286.29394531,4500.0,4500.0
23826,3661.57592773,4500.0,4500.0
23827,3596.36010742,4500.0,1380.14294434
23828,51.983001709,4500.0,4500.0
23829,3593.56811523,4500.0,1377.35095215
23830,3588.54003906,4500.0,1372.32299805
23831,2720.20703125,4500.0,4500.0
23832,232.134002686,4500.0,4500.0
23833,3942.98608398,4500.0,1759.46105957
23834,3131.0090332,4500.0,1757.52197266
23835,1323.90600586,4500.0,4500.0
23836,1338.5949707,4500.0,4500.0
23837,3026.3190918,4500.0,748.255981445
23838,1793.85900879,4500.0,4500.0
23839,1814.14099121,4500.0,4500.0
23840,789.557983398,4500.0,4500.0
23841,787.966003418,4500.0,4500.0
23842,2984.22900391,4500.0,639.013000488
23843,1993.99804688,4500.0,4500.0
23844,1998.64794922,4500.0,4500.0
23845,2376.54492188,4500.0,4500.0
23846,2911.51489258,4500.0,532.622009277
23847,1295.40002441,4500.0,4500.0
23848,2524.00292969,4500.0,4500.0
23849,2073.7409668,4500.0,499.214996338
23850,2867.5300293,4500.0,681.791015625
23851,254.542999268,246.830993652,4500.0
23852,3646.85400391,4500.0,1488.02697754
23853,3753.62695312,4500.0,1594.80004883
23854,3773.53808594,4500.0,1592.0300293
23855,4500.0,4500.0,4500.0
23856,3760.4440918,4500.0,1555.35205078
23857,1001.73901367,4500.0,4500.0
23858,4500.0,4500.0,4500.0
23859,2460.40991211,4500.0,4500.0
23860,4500.0,4500.0,3409.29907227
23861,4500.0,4500.0,4500.0
23862,1694.08496094,4500.0,4500.0
23863,1115.00402832,4500.0,4500.0
23864,4500.0,4500.0,4500.0
23865,3321.41992188,4500.0,1162.59301758
23866,4500.0,4500.0,4500.0
23867,894.023010254,4500.0,4500.0
23868,3429.5949707,4500.0,4500.0
23869,2683.16699219,4500.0,4500.0
23870,4500.0,4500.0,4500.0
23871,1085.29602051,4500.0,4500.0
23872,4500.0,4500.0,4500.0
23873,793.093017578,4500.0,4500.0
23874,3546.48608398,4500.0,1330.26904297
23875,1730.63696289,4500.0,4500.0
23876,4500.0,4500.0,4040.56494141
23877,4500.0,4500.0,4500.0
23878,2089.38696289,4500.0,509.101989746
23879,2856.48608398,4500.0,1925.50598145
23880,3676.54199219,4500.0,1460.32495117
23881,4427.55908203,4500.0,4500.0
23882,4500.0,4500.0,4500.0
23883,2084.57397461,4500.0,504.289001465
23884,2942.03588867,4500.0,783.208984375
23885,4348.84619141,4500.0,4500.0
23886,1221.98803711,4500.0,4500.0
23887,3676.75292969,4500.0,1460.53601074
23888,1046.08300781,4500.0,4500.0
23889,1226.18896484,4500.0,4500.0
23890,3898.41308594,4500.0,1714.88793945
23891,2915.4230957,4500.0,4500.0
23892,4500.0,4500.0,4500.0
23893,3625.92895508,4500.0,1467.10205078
23894,4500.0,4500.0,4500.0
23895,4500.0,4500.0,4500.0
23896,2762.37304688,4500.0,4500.0
23897,4500.0,4500.0,3409.58300781
23898,3163.26391602,4500.0,947.04699707
23899,998.992980957,985.979003906,4500.0
23900,526.224975586,4500.0,4500.0
23901,3386.52001953,4500.0,4500.0
23902,3666.75292969,4500.0,2199.12207031
23903,3739.77490234,4500.0,1523.5579834
23904,4500.0,4500.0,2447.89208984
23905,927.401977539,4500.0,4500.0
23906,3496.73608398,4500.0,4500.0
23907,4500.0,4500.0,4500.0
23908,4500.0,4500.0,4500.0
23909,3301.08911133,4500.0,4500.0
23910,874.533996582,4500.0,4500.0
23911,876.682006836,4500.0,4500.0
23912,3558.64794922,4500.0,1399.82104492
23913,3519.06201172,4500.0,1360.23498535
23914,865.25,4500.0,4500.0
23915,3281.97900391,4500.0,1065.76196289
23916,877.723022461,4500.0,4500.0
23917,3481.66699219,4500.0,1322.83996582
23918,866.28302002,4500.0,4500.0
23919,920.393005371,4500.0,4500.0
23920,2374.15087891,4500.0,2145.84106445
23921,3313.68798828,4500.0,1097.47094727
23922,4500.0,4500.0,4500.0
23923,3439.18701172,4500.0,3429.05200195
23924,2399.18188477,4500.0,2323.58496094
23925,2761.34301758,4500.0,616.682983398
23926,4500.0,4500.0,4500.0
23927,25.1189994812,4500.0,4500.0
23928,4500.0,4500.0,3728.22290039
23929,3678.63208008,4500.0,1519.80505371
23930,4122.03222656,4500.0,1905.81494141
23931,3347.88598633,4500.0,4500.0
23932,3347.07592773,4500.0,4500.0
23933,2610.39599609,4500.0,4500.0
23934,2561.5090332,4500.0,4500.0
23935,3162.65991211,4500.0,1789.17297363
23936,90.6650009155,4500.0,4500.0
23937,2234.16308594,4500.0,4500.0
23938,3472.63696289,4500.0,1256.42004395
23939,4284.88085938,4500.0,2068.6640625
23940,1567.42797852,4500.0,4500.0
23941,4417.22900391,4500.0,4500.0
23942,2726.60498047,4500.0,1979.09899902
23943,4500.0,4500.0,4500.0
23944,3817.89599609,4500.0,1659.06896973
23945,302.714996338,4500.0,4500.0
23946,791.731018066,4500.0,4500.0
23947,3503.00805664,4500.0,1286.79101562
23948,2256.0,4500.0,814.08001709
23949,2843.65600586,4500.0,1982.76696777
23950,1391.78100586,4500.0,4500.0
23951,3232.78710938,4500.0,1016.57000732
23952,1968.63195801,4500.0,4500.0
23953,3223.6340332,4500.0,1007.41699219
23954,3897.73999023,4500.0,1681.52294922
23955,3123.50390625,4500.0,907.286987305
23956,2853.34106445,4500.0,4500.0
23957,1937.7199707,4500.0,4500.0
23958,4500.0,4500.0,4500.0
23959,4500.0,4500.0,3118.21289062
23960,4500.0,4500.0,4500.0
23961,2447.96899414,4500.0,482.563995361
23962,945.861022949,4500.0,4500.0
23963,3442.12597656,4500.0,4500.0
23964,3804.4230957,4500.0,1645.59594727
23965,3810.03588867,4500.0,1651.20898438
23966,1877.16699219,4500.0,1438.48999023
23967,3848.55908203,4500.0,1689.73205566
