tmnode_id_cong,embarcadero_cong,pacheights_cong,stanford_cong
18268,2758.33691406,4500.0,4500.0
18269,1993.13903809,4500.0,4500.0
18270,3308.9909668,3247.5090332,4500.0
18271,1246.58203125,4500.0,4500.0
18272,2332.67797852,4500.0,4500.0
18273,1456.73400879,4500.0,4500.0
18274,1461.02502441,4500.0,4500.0
18275,4055.51489258,4500.0,1812.55895996
18276,4500.0,4500.0,4500.0
18277,3391.46704102,4500.0,1148.51098633
18278,4500.0,4500.0,4500.0
18279,3642.70605469,4500.0,1254.81896973
18280,914.081970215,4500.0,4500.0
18281,954.476013184,4500.0,4500.0
18282,190.143005371,4500.0,4500.0
18283,3843.61303711,4500.0,4500.0
18284,3799.62402344,4500.0,1556.66796875
18285,188.134002686,4500.0,4500.0
18286,2020.78295898,4500.0,4500.0
18287,3801.54394531,4500.0,1413.65698242
18288,1368.9420166,4500.0,4500.0
18289,799.804016113,4500.0,4500.0
18290,3825.38208008,4500.0,1437.49499512
18291,3836.50292969,4500.0,1448.6159668
18292,1913.82897949,4500.0,1181.7199707
18293,1921.14697266,4500.0,1175.92602539
18294,1953.57495117,4500.0,1143.49804688
18295,3460.81591797,4500.0,1217.85998535
18296,4500.0,4500.0,2597.11889648
18297,2100.53588867,4500.0,4500.0
18298,4500.0,4500.0,4500.0
18299,3445.76196289,4500.0,1202.80603027
18300,3754.48901367,4500.0,1366.60205078
18301,42.7869987488,4500.0,4500.0
18302,1838.96801758,4500.0,1181.46203613
18303,4099.03613281,4500.0,1711.14904785
18304,3874.19189453,4500.0,1631.23596191
18305,1519.47802734,4500.0,4500.0
18306,2761.44506836,4500.0,993.0
18307,3666.36401367,4500.0,1423.40795898
18308,3556.79492188,4500.0,1313.83898926
18309,550.630981445,4500.0,4500.0
18310,3654.6550293,4500.0,1411.69897461
18311,3647.71606445,4500.0,1404.76000977
18312,3729.50610352,4500.0,1486.55004883
18313,3738.8659668,4500.0,1495.91003418
18314,4500.0,4500.0,4500.0
18315,4091.56103516,3951.14599609,4500.0
18316,3039.83691406,4500.0,2551.85205078
18317,3662.57495117,4500.0,1419.61901855
18318,456.941009521,4500.0,4500.0
18319,469.523986816,4500.0,4500.0
18320,3656.28100586,4500.0,1413.32495117
18321,4500.0,4500.0,4500.0
18322,2807.07495117,4500.0,564.119018555
18323,3741.80395508,4500.0,1498.84802246
18324,3738.64501953,4500.0,1495.68896484
18325,3363.09399414,4500.0,1120.13793945
18326,4500.0,4500.0,4500.0
18327,899.406005859,4500.0,4500.0
18328,2470.76489258,2330.35009766,4500.0
18329,2023.19104004,4500.0,4500.0
18330,4068.72998047,3928.31494141,4500.0
18331,1916.72399902,4500.0,1162.55603027
18332,1726.20202637,4500.0,4500.0
18333,1917.65905762,4500.0,1210.62805176
18334,2728.72094727,2588.3059082,4500.0
18335,1926.00402832,4500.0,1160.78894043
18336,767.007019043,4500.0,4500.0
18337,3049.7409668,4500.0,806.784973145
18338,3062.27099609,4500.0,819.315002441
18339,3497.82592773,4500.0,1254.86999512
18340,3689.80810547,4500.0,1446.85205078
18341,4500.0,4500.0,4500.0
18342,1806.22998047,4500.0,4500.0
18343,4500.0,4500.0,4500.0
18344,1814.34094238,4500.0,4500.0
18345,341.260009766,4500.0,4500.0
18346,2990.60302734,4500.0,1465.97595215
18347,329.0,4500.0,4500.0
18348,315.536987305,4500.0,4500.0
18349,2990.40698242,2955.67602539,4500.0
18350,4500.0,4500.0,4500.0
18351,4500.0,4500.0,4500.0
18352,4500.0,4500.0,4500.0
18353,4500.0,4500.0,4500.0
18354,4500.0,4500.0,4500.0
18355,4500.0,4500.0,4500.0
18356,4211.53515625,4071.12011719,4500.0
18357,1087.83605957,4500.0,4500.0
18358,3121.83911133,4500.0,737.775024414
18359,4084.51904297,4500.0,1699.31396484
18360,806.864013672,4500.0,4500.0
18361,3794.54711914,4500.0,4500.0
18362,3122.59399414,4500.0,736.846984863
18363,4500.0,4500.0,4111.30175781
18364,4500.0,4500.0,4111.71923828
18365,2224.22607422,4500.0,376.026000977
18366,4500.0,4500.0,3716.72509766
18367,277.134002686,4500.0,4500.0
18368,3536.20507812,4500.0,1953.11303711
18369,4500.0,4500.0,4500.0
18370,2496.69897461,4500.0,48.3219985962
18371,2497.56689453,4500.0,49.1899986267
18372,3295.61401367,4500.0,858.642028809
18373,3283.12109375,4500.0,871.135009766
18374,611.767028809,4500.0,4500.0
18375,2498.62304688,4500.0,50.2459983826
18376,3702.77294922,4500.0,1459.8170166
18377,4500.0,4500.0,4500.0
18378,4174.49707031,4500.0,4500.0
18379,3395.48388672,3336.91210938,4500.0
18380,4500.0,4500.0,4500.0
18381,3464.63989258,4500.0,1701.54699707
18382,4038.84912109,4500.0,1768.9699707
18383,2524.28295898,4500.0,2022.15905762
18384,3336.5480957,4500.0,1093.59204102
18385,4500.0,4500.0,4500.0
18386,2221.70410156,4500.0,4500.0
18387,647.67199707,4500.0,4500.0
18388,2941.63305664,4500.0,521.543029785
18389,644.374023438,624.926025391,4500.0
18390,3890.0859375,4500.0,4500.0
18391,3824.82910156,4500.0,1473.01599121
18392,630.08001709,609.609008789,4500.0
18393,3850.83300781,4500.0,1584.86499023
18394,3480.42700195,4500.0,1237.47094727
18395,3509.95410156,4500.0,1266.99804688
18396,654.257995605,4500.0,4500.0
18397,637.177001953,4500.0,4500.0
18398,3682.57006836,4500.0,1914.125
18399,3496.5090332,4500.0,4500.0
18400,4500.0,4500.0,4500.0
18401,1128.72998047,4500.0,4500.0
18402,2339.39404297,4500.0,4500.0
18403,2691.5949707,2551.17993164,4500.0
18404,3157.47607422,4500.0,777.575012207
18405,3483.12695312,4500.0,1240.17102051
18406,3156.41210938,4500.0,774.392028809
18407,3153.05297852,4500.0,765.166015625
18408,2958.65087891,4500.0,605.778015137
18409,4500.0,4500.0,2554.11694336
18410,1557.51794434,4500.0,1475.07897949
18411,3460.80810547,4500.0,1217.85205078
18412,4500.0,4500.0,4500.0
18413,2171.65600586,4500.0,857.945983887
18414,4500.0,4500.0,4500.0
18415,2823.99707031,2683.58203125,4500.0
18416,2705.24707031,4500.0,4500.0
18417,835.405029297,4500.0,4500.0
18418,3964.8059082,4500.0,1721.84997559
18419,3973.40991211,4500.0,1730.45397949
18420,816.232971191,4500.0,4500.0
18421,4500.0,4500.0,4500.0
18422,3972.85107422,4500.0,1729.89501953
18423,3298.74511719,3240.1730957,4500.0
18424,3967.50805664,4500.0,1724.55200195
18425,2765.98388672,4500.0,364.378997803
18426,2625.57299805,4500.0,4500.0
18427,2793.60009766,4500.0,345.222991943
18428,4029.85498047,4500.0,1786.89904785
18429,2779.59399414,4500.0,331.217010498
18430,2402.53100586,4500.0,4500.0
18431,3743.23706055,4500.0,1435.89501953
18432,839.16998291,4500.0,4500.0
18433,3070.80493164,4500.0,827.848999023
18434,3049.04296875,4500.0,806.086975098
18435,3227.93798828,4500.0,1944.90698242
18436,3242.91992188,4500.0,1959.88903809
18437,3072.85791016,4500.0,829.901977539
18438,3281.00292969,4500.0,1997.9720459
18439,3272.03295898,4500.0,1989.00195312
18440,3337.43896484,4500.0,988.612976074
18441,3259.70507812,4500.0,1976.6739502
18442,4500.0,4500.0,4500.0
18443,4500.0,4500.0,4500.0
18444,3296.98706055,4500.0,2013.95605469
18445,3477.21411133,4500.0,1234.25805664
18446,968.190002441,4500.0,4500.0
18447,2454.61791992,2314.20288086,4500.0
18448,4500.0,4500.0,4500.0
18449,2863.26489258,4500.0,4500.0
18450,4500.0,4500.0,4500.0
18451,2152.97705078,2012.56201172,4500.0
18452,2158.03808594,2017.62304688,4500.0
18453,3086.81689453,4500.0,843.861022949
18454,3076.56591797,4500.0,833.609985352
18455,2150.59106445,2010.17602539,4500.0
18456,3060.50610352,4500.0,817.549987793
18457,4500.0,4500.0,4500.0
18458,4500.0,4500.0,3008.0949707
18459,4500.0,4500.0,4500.0
18460,4500.0,4500.0,3879.35205078
18461,4500.0,4500.0,4500.0
18462,4500.0,4500.0,4500.0
18463,4162.95898438,4500.0,4500.0
18464,1875.00402832,4500.0,4500.0
18465,1859.53503418,4500.0,4500.0
18466,3449.34692383,4500.0,1206.39099121
18467,3743.74511719,4500.0,1355.85803223
18468,3635.58300781,4500.0,1247.69604492
18469,861.896972656,4500.0,4500.0
18470,4500.0,4500.0,4500.0
18471,3270.13598633,4500.0,821.758972168
18472,4500.0,4500.0,4500.0
18473,3672.88208008,4500.0,1284.99499512
18474,3971.38110352,4500.0,1728.42504883
18475,1346.01904297,4500.0,4500.0
18476,1379.6529541,4500.0,4500.0
18477,4500.0,4500.0,4500.0
18478,3495.35595703,4500.0,1252.40002441
18479,3865.39404297,4500.0,2096.94897461
18480,2368.95288086,4500.0,707.323974609
18481,4500.0,4500.0,4500.0
18482,2347.68603516,4500.0,666.65802002
18483,4500.0,4500.0,4500.0
18484,4072.26293945,4500.0,4500.0
18485,4500.0,4500.0,4500.0
18486,2870.29711914,4500.0,4500.0
18487,3268.01904297,4500.0,4500.0
18488,3267.30908203,4500.0,4500.0
18489,4500.0,4500.0,4500.0
18490,4500.0,4500.0,4500.0
18491,2841.44897461,4500.0,4500.0
18492,3265.9909668,4500.0,4500.0
18493,1102.10803223,4500.0,4500.0
18494,2744.59790039,4500.0,385.765014648
18495,3745.68505859,4500.0,1357.79797363
18496,3371.18798828,4500.0,922.810974121
18497,2388.08496094,4500.0,4500.0
18498,498.792999268,4500.0,4500.0
18499,2484.03393555,4500.0,51.3979988098
18500,2680.66088867,4500.0,232.283996582
18501,505.108001709,4500.0,4500.0
18502,972.653991699,4500.0,4500.0
18503,2423.18310547,2282.76806641,4500.0
18504,1682.36401367,4500.0,4500.0
18505,4127.40917969,3986.99389648,4500.0
18506,1730.55505371,4500.0,4500.0
18507,1778.5579834,4500.0,4500.0
18508,4500.0,4500.0,4500.0
18509,2159.19091797,4500.0,556.286987305
18510,2154.13696289,4500.0,551.232971191
18511,2684.05810547,4500.0,524.463989258
18512,2387.47607422,4500.0,147.955993652
18513,1655.05895996,4500.0,1344.57702637
18514,2813.12011719,4500.0,1658.25598145
18515,914.817016602,4500.0,4500.0
18516,4500.0,4500.0,4500.0
18517,4500.0,4500.0,4500.0
18518,3149.23193359,4500.0,4500.0
18519,2777.63208008,2637.21704102,4500.0
18520,2800.47900391,4500.0,1670.89697266
18521,3184.70605469,4500.0,941.75
18522,4500.0,4500.0,4500.0
18523,3215.75610352,4500.0,972.799987793
18524,3250.54296875,4500.0,1007.5869751
18525,3175.40405273,4500.0,932.447998047
18526,3173.56494141,4500.0,930.609008789
18527,4334.12597656,4193.7109375,4500.0
18528,3756.59106445,4500.0,1368.70397949
18529,2630.35400391,4500.0,4500.0
18530,3973.7409668,4500.0,4500.0
18531,2575.18701172,4500.0,4500.0
18532,2568.95507812,4500.0,4500.0
18533,2543.53588867,4500.0,4500.0
18534,2540.15795898,4500.0,4500.0
18535,2538.87597656,4500.0,4500.0
18536,1503.23803711,4500.0,4500.0
18537,3218.47802734,4500.0,4500.0
18538,4500.0,4500.0,4500.0
18539,1096.61999512,4500.0,4500.0
18540,3673.22705078,4500.0,1285.33996582
18541,3136.47802734,3008.71801758,4500.0
18542,1386.58898926,4500.0,4500.0
18543,1248.35302734,4500.0,4500.0
18544,1231.97998047,4500.0,4500.0
18545,497.730987549,4500.0,4500.0
18546,3623.04394531,4500.0,1235.15698242
18547,3207.17993164,4500.0,839.151977539
18548,4500.0,4500.0,4500.0
18549,2173.71289062,2033.29797363,4500.0
18550,36.8370018005,4500.0,4500.0
18551,3966.25097656,4500.0,1723.29504395
18552,2996.72705078,4500.0,558.362976074
18553,3271.66308594,4500.0,1028.70703125
18554,4500.0,4500.0,4500.0
18555,4219.50195312,4079.08691406,4500.0
18556,3637.06591797,4500.0,1394.10998535
18557,801.299987793,4500.0,4500.0
18558,3440.17089844,4500.0,1052.28405762
18559,3645.4309082,4500.0,1257.54394531
18560,3040.9519043,4500.0,592.575012207
18561,4500.0,4500.0,4500.0
18562,3639.92089844,4500.0,1252.03405762
18563,3631.76196289,4500.0,1243.875
18564,3634.23803711,4500.0,1246.35095215
18565,4500.0,4500.0,4500.0
18566,2834.01489258,4500.0,1865.2800293
18567,3277.84204102,4500.0,1034.88598633
18568,4500.0,4500.0,4500.0
18569,3632.13793945,4500.0,1253.96105957
18570,1814.20495605,4500.0,1092.31604004
18571,3509.12011719,4500.0,1266.16394043
18572,3277.35595703,4500.0,1034.40002441
18573,4500.0,4500.0,4500.0
18574,4500.0,4500.0,2740.23901367
18575,1059.00305176,4500.0,4500.0
18576,997.460998535,4500.0,4500.0
18577,4500.0,4500.0,2744.07592773
18578,2938.33496094,4500.0,695.37902832
18579,4500.0,4500.0,4500.0
18580,3814.13305664,4500.0,1426.24597168
18581,2652.76293945,4500.0,4500.0
18582,146.613006592,4500.0,4500.0
18583,3174.16796875,4500.0,4500.0
18584,3701.48706055,4500.0,1313.59997559
18585,1764.11096191,4500.0,4500.0
18586,2019.5090332,4500.0,4500.0
18587,1957.09802246,4500.0,4500.0
18588,1788.60900879,4500.0,4500.0
18589,862.304016113,4500.0,4500.0
18590,3364.03295898,4500.0,1057.56298828
18591,3386.26391602,4500.0,1079.79394531
18592,1797.98999023,4500.0,4500.0
18593,1799.2989502,4500.0,4500.0
18594,1799.10900879,4500.0,4500.0
18595,4314.15722656,4500.0,4500.0
18596,2482.64404297,4500.0,865.223999023
18597,3596.90991211,4500.0,1994.77905273
18598,3686.70898438,4500.0,1443.75305176
18599,3264.02294922,4500.0,1021.0670166
18600,3395.10498047,4500.0,946.728027344
18601,2461.69311523,2321.27807617,4500.0
18602,1109.74194336,4500.0,4500.0
18603,4298.51611328,4158.10107422,4500.0
18604,3379.50708008,4500.0,1136.55102539
18605,1276.58300781,4500.0,4500.0
18606,3822.76293945,4500.0,1579.80700684
18607,3810.07910156,4500.0,1567.12304688
18608,3817.34790039,4500.0,1574.39196777
18609,3556.27490234,4500.0,1168.38793945
18610,3783.52490234,4500.0,1540.56896973
18611,3718.52807617,4500.0,1330.64099121
18612,705.093017578,4500.0,4500.0
18613,3693.60888672,4500.0,1450.6529541
18614,1019.89300537,4500.0,4500.0
18615,3615.8449707,4500.0,1372.88903809
18616,746.179016113,4500.0,4500.0
18617,2867.21606445,2726.80102539,4500.0
18618,3379.14794922,4500.0,991.260986328
18619,3029.02905273,4500.0,786.072998047
18620,3388.04199219,4500.0,1000.1550293
18621,565.237976074,4500.0,4500.0
18622,4500.0,4500.0,2562.41308594
18623,1495.63500977,4500.0,4500.0
18624,2872.99902344,2732.58398438,4500.0
18625,2904.15991211,2763.74511719,4500.0
18626,3663.51196289,4500.0,1275.625
18627,600.518005371,4500.0,4500.0
18628,586.317993164,4500.0,4500.0
18629,2769.18188477,4500.0,4500.0
18630,1688.11901855,4500.0,4500.0
18631,504.891998291,4500.0,4500.0
18632,539.708984375,4500.0,4500.0
18633,513.771972656,4500.0,4500.0
18634,501.50100708,4500.0,4500.0
18635,4053.35888672,4500.0,1810.4029541
18636,3750.57495117,4500.0,1362.68798828
18637,555.567993164,4500.0,4500.0
18638,570.741027832,4500.0,4500.0
18639,4500.0,4500.0,4500.0
18640,1703.34997559,4500.0,1325.18798828
18641,4500.0,4500.0,4500.0
18642,3778.68994141,4500.0,1535.73400879
18643,4500.0,4500.0,4500.0
18644,3821.2590332,4500.0,1578.30297852
18645,3970.64111328,4500.0,1718.68896484
18646,3720.46899414,4500.0,1477.51293945
18647,3764.94897461,4500.0,1521.99304199
18648,3452.84594727,4500.0,4500.0
18649,2898.69897461,2758.28393555,4500.0
18650,3295.52001953,4500.0,1052.56396484
18651,4500.0,4500.0,4288.57324219
18652,1240.2779541,4500.0,4500.0
18653,2847.52490234,4500.0,1851.85803223
18654,1222.87695312,4500.0,4500.0
18655,3452.44702148,4500.0,1209.4909668
18656,2956.40087891,4500.0,713.445007324
18657,4500.0,4500.0,4500.0
18658,2782.64306641,2642.22802734,4500.0
18659,4500.0,4500.0,4500.0
18660,3244.25708008,4500.0,795.880004883
18661,3726.49291992,4500.0,1483.5369873
18662,3814.73095703,4500.0,1458.39794922
18663,2698.81103516,2558.39599609,4500.0
18664,1679.2199707,4500.0,1477.68505859
18665,2766.74511719,2626.33007812,4500.0
18666,2764.76196289,2624.34692383,4500.0
18667,1378.86901855,4500.0,4500.0
18668,4500.0,4500.0,4500.0
18669,3293.43896484,4500.0,2073.12207031
18670,3764.40405273,3623.98901367,4500.0
18671,3258.7800293,4500.0,2110.12988281
18672,162.401000977,4500.0,4500.0
18673,1669.33898926,4500.0,1368.40600586
18674,151.647003174,4500.0,4500.0
18675,1668.15002441,4500.0,1364.90795898
18676,1714.74597168,4500.0,1376.57202148
18677,2883.6550293,4500.0,4500.0
18678,3452.63208008,4500.0,1189.77600098
18679,4500.0,4500.0,4500.0
18680,2862.10791016,2721.69311523,4500.0
18681,4249.26123047,4500.0,4500.0
18682,2858.42993164,2718.01489258,4500.0
18683,1776.94396973,4500.0,1565.01696777
18684,4500.0,4500.0,4500.0
18685,3873.64990234,4500.0,1630.69396973
18686,1734.52099609,4500.0,4500.0
18687,295.583007812,4500.0,4500.0
18688,4500.0,4500.0,4500.0
18689,878.21697998,4500.0,4500.0
18690,870.166992188,4500.0,4500.0
18691,4500.0,4500.0,4500.0
18692,2820.53808594,4500.0,577.581970215
18693,2754.06201172,4500.0,4500.0
18694,4122.83496094,4500.0,4500.0
18695,3041.85791016,2901.44311523,4500.0
18696,292.106994629,4500.0,4500.0
18697,3631.14892578,4500.0,1388.19299316
18698,3871.52197266,4500.0,1628.56604004
18699,472.932006836,4500.0,4500.0
18700,1190.43798828,4500.0,4500.0
18701,3847.33691406,4500.0,1604.38098145
18702,880.882995605,4500.0,4500.0
18703,2514.72412109,4500.0,66.3470001221
18704,4500.0,4500.0,4500.0
18705,715.382019043,4500.0,4500.0
18706,828.66998291,4500.0,4500.0
18707,3619.48706055,4500.0,1376.53100586
18708,860.202026367,4500.0,4500.0
18709,2697.84399414,4500.0,4500.0
18710,2904.53491211,4500.0,456.157989502
18711,3048.26904297,2907.85400391,4500.0
18712,3055.27392578,2914.85888672,4500.0
18713,3299.09008789,4500.0,1056.1340332
18714,3227.76000977,4500.0,779.382995605
18715,747.130004883,4500.0,4500.0
18716,2232.67700195,4500.0,766.958984375
18717,2705.84008789,4500.0,259.346008301
18718,389.119995117,4500.0,4500.0
18719,2710.94799805,4500.0,264.45401001
18720,3829.33105469,4500.0,1586.375
18721,3966.16992188,4500.0,1700.48706055
18722,3825.87597656,4500.0,1582.92004395
18723,543.04699707,4500.0,4500.0
18724,2434.84008789,4500.0,4500.0
18725,4500.0,4500.0,4500.0
18726,3871.02490234,4500.0,1628.06896973
18727,4225.79296875,4500.0,1982.83703613
18728,4227.22509766,4500.0,1984.26904297
18729,1950.94799805,4500.0,725.353027344
18730,4226.40576172,4500.0,1983.44995117
18731,4229.77685547,4500.0,1986.82104492
18732,3806.36010742,4500.0,1563.40405273
18733,3830.16796875,4500.0,1554.56396484
18734,3836.41894531,4500.0,1548.31298828
18735,3774.86499023,4500.0,1531.90905762
18736,2234.23803711,4500.0,4500.0
18737,2247.76293945,4500.0,4500.0
18738,2632.36889648,2491.95410156,4500.0
18739,2624.22802734,2483.81298828,4500.0
18740,2589.10791016,2448.69311523,4500.0
18741,2566.17407227,2425.7590332,4500.0
18742,3627.35595703,4500.0,1384.40002441
18743,3706.07202148,3565.65698242,4500.0
18744,3627.50610352,3487.09106445,4500.0
18745,3052.96289062,2950.51000977,4500.0
18746,1209.11096191,1068.69604492,4500.0
18747,4500.0,4500.0,4500.0
18748,3620.88598633,4500.0,1377.93005371
18749,3744.23608398,4500.0,1501.2800293
18750,3528.03295898,4500.0,1140.14599609
18751,3006.87402344,4500.0,1389.45397949
18752,1946.78405762,4500.0,4500.0
18753,4077.3190918,3936.90405273,4500.0
18754,455.058013916,402.419006348,4500.0
18755,1706.78405762,4500.0,4500.0
18756,865.315002441,4500.0,4500.0
18757,1766.4239502,4500.0,4500.0
18758,3785.21411133,4500.0,1542.25805664
18759,2742.8059082,4500.0,4500.0
18760,3264.15991211,4500.0,876.273010254
18761,872.056030273,4500.0,4500.0
18762,483.018005371,4500.0,4500.0
18763,3560.08398438,4500.0,1601.4329834
18764,2778.27905273,4500.0,1747.35095215
18765,3641.67211914,4500.0,1398.71594238
18766,2300.45703125,4500.0,707.330993652
18767,2024.78100586,4500.0,599.070983887
18768,518.741027832,4500.0,4500.0
18769,487.625,4500.0,4500.0
18770,3215.94702148,4500.0,972.991027832
18771,2177.36791992,2036.95300293,4500.0
18772,4144.36523438,4500.0,1901.40905762
18773,4087.82495117,4500.0,1844.86901855
18774,4161.55419922,4500.0,1918.59802246
18775,2521.43603516,4500.0,4500.0
18776,4104.95898438,4500.0,1862.00305176
18777,4170.64599609,4500.0,1927.68994141
18778,2182.68310547,2042.26794434,4500.0
18779,640.223999023,499.808990479,4500.0
18780,3338.33203125,4500.0,889.95501709
18781,3976.42504883,4500.0,1591.2199707
18782,4500.0,4500.0,4500.0
18783,3627.25292969,4500.0,1384.29699707
18784,2097.71411133,4500.0,494.809997559
18785,957.484008789,4500.0,4500.0
18786,1189.42602539,4500.0,4500.0
18787,2960.02392578,4500.0,717.067993164
18788,3389.4050293,4500.0,1146.44897461
18789,4500.0,4500.0,3421.42797852
18790,93.4169998169,4500.0,4500.0
18791,3415.6809082,4500.0,1172.72497559
18792,3757.9140625,4500.0,1383.17797852
18793,122.900001526,4500.0,4500.0
18794,3754.72094727,4500.0,1383.50195312
18795,94.4789962769,4500.0,4500.0
18796,87.6149978638,4500.0,4500.0
18797,134.561004639,4500.0,4500.0
18798,85.1600036621,4500.0,4500.0
18799,1822.54003906,4500.0,1299.68994141
18800,3411.67407227,4500.0,1892.47094727
18801,3404.09692383,4500.0,1906.33496094
18802,1823.48596191,4500.0,1300.63598633
18803,1373.0279541,4500.0,4500.0
18804,4500.0,4500.0,4500.0
18805,3349.29907227,4500.0,1959.31103516
18806,3374.51098633,4500.0,1934.09899902
18807,1365.68701172,4500.0,4500.0
18808,2830.89208984,4500.0,4500.0
18809,2920.80297852,4500.0,4500.0
18810,2530.58007812,4500.0,4500.0
18811,2415.35498047,4500.0,4500.0
18812,2920.70507812,4500.0,4500.0
18813,4500.0,4500.0,4500.0
18814,3247.3269043,4500.0,1004.37097168
18815,3830.08105469,4500.0,1587.125
18816,2631.09399414,4500.0,1844.23803711
18817,3990.99804688,4500.0,1748.04199219
18818,3824.96704102,4500.0,1582.01098633
18819,3826.4909668,4500.0,1583.53503418
18820,3406.59301758,4500.0,1163.63696289
18821,4500.0,4500.0,4500.0
18822,2510.0859375,2369.67089844,4500.0
18823,2504.67602539,2364.26098633,4500.0
18824,2634.67797852,4500.0,391.721984863
18825,4178.02392578,4037.60888672,4500.0
18826,4181.23388672,4040.8190918,4500.0
18827,4500.0,4500.0,4500.0
18828,3877.02905273,4500.0,4500.0
18829,4500.0,4500.0,2624.50390625
18830,4500.0,4500.0,4500.0
18831,4377.20410156,4500.0,4500.0
18832,3828.52099609,4500.0,1440.6340332
18833,3816.26806641,4500.0,1428.38098145
18834,3323.87890625,4500.0,2040.84802246
18835,3432.28100586,4500.0,2159.40795898
18836,775.463012695,4500.0,4500.0
18837,4500.0,4500.0,4500.0
18838,4500.0,4500.0,4500.0
18839,3720.9609375,4500.0,1478.00500488
18840,3893.11010742,4500.0,1536.77697754
18841,2997.07299805,4500.0,707.815002441
18842,3854.58300781,4500.0,1518.99401855
18843,4500.0,4500.0,4500.0
18844,3861.23706055,4500.0,1525.64794922
18845,3062.99707031,4500.0,614.619995117
18846,2735.8659668,4500.0,4500.0
18847,1480.52502441,4500.0,4500.0
18848,2151.16503906,4500.0,864.583007812
18849,4500.0,4500.0,4500.0
18850,891.033996582,4500.0,4500.0
18851,3274.83007812,4500.0,1991.7989502
18852,3285.09008789,4500.0,2002.05895996
18853,3348.14111328,4500.0,2065.11010742
18854,3369.41210938,4500.0,2086.38110352
18855,3308.98291016,4500.0,2025.95202637
18856,3334.61206055,4500.0,2051.58105469
18857,1737.07897949,4500.0,4500.0
18858,4176.27978516,4500.0,1933.32397461
18859,1295.6829834,4500.0,4500.0
18860,1612.1829834,4500.0,4500.0
18861,4500.0,4500.0,4500.0
18862,1585.35998535,4500.0,4500.0
18863,3195.60791016,4500.0,952.651977539
18864,1679.01098633,4500.0,1374.51403809
18865,3579.32397461,4500.0,1336.36804199
18866,3585.86010742,4500.0,1342.90405273
18867,3575.72412109,4500.0,1332.76794434
18868,3560.67700195,4500.0,1317.72094727
18869,3576.2109375,4500.0,1333.25500488
18870,3577.61694336,4500.0,1334.66101074
18871,2735.27807617,2594.86303711,4500.0
18872,4500.0,4500.0,4500.0
18873,4500.0,4500.0,4500.0
18874,4396.74316406,4256.328125,4500.0
18875,3160.48510742,4500.0,917.528991699
18876,1516.95996094,4500.0,4500.0
18877,1222.00695801,4500.0,4500.0
18878,2476.60009766,4500.0,2073.97290039
18879,4500.0,4500.0,4500.0
18880,1693.1829834,4500.0,1368.16503906
18881,4500.0,4500.0,2899.85693359
18882,3128.25805664,4500.0,885.302001953
18883,3002.40991211,4500.0,4500.0
18884,780.611022949,4500.0,4500.0
18885,2142.79711914,4500.0,882.49798584
18886,4500.0,4500.0,3068.70410156
18887,2479.3190918,4500.0,4500.0
18888,2271.01098633,4500.0,309.907989502
18889,3032.53491211,4500.0,4500.0
18890,2273.85888672,4500.0,312.756011963
18891,3276.1730957,4500.0,972.763977051
18892,3517.54492188,4500.0,1142.37695312
18893,3514.01708984,4500.0,1134.53601074
18894,3514.85400391,4500.0,1134.55700684
18895,874.455993652,4500.0,4500.0
18896,3166.68408203,4500.0,4500.0
18897,3553.86010742,4500.0,1243.03405762
18898,3127.72290039,4500.0,4500.0
18899,4500.0,4500.0,4500.0
18900,4500.0,4500.0,4500.0
18901,919.078979492,4500.0,4500.0
18902,4500.0,4500.0,4500.0
18903,681.281005859,4500.0,4500.0
18904,4500.0,4500.0,4500.0
18905,4500.0,4500.0,4500.0
18906,4500.0,4500.0,4500.0
18907,2702.85791016,2562.44311523,4500.0
18908,2386.24389648,4500.0,4500.0
18909,3553.01708984,4500.0,1308.65600586
18910,4500.0,4500.0,4500.0
18911,2732.54296875,2592.12792969,4500.0
18912,463.347991943,4500.0,4500.0
18913,877.854980469,4500.0,4500.0
18914,4500.0,4500.0,4500.0
18915,3148.01708984,4500.0,699.640014648
18916,823.585021973,4500.0,4500.0
18917,4500.0,4500.0,2723.94311523
18918,3228.62988281,4500.0,4500.0
18919,2557.45800781,4500.0,686.956970215
18920,762.364013672,4500.0,4500.0
18921,2612.55810547,4500.0,729.383972168
18922,782.416015625,4500.0,4500.0
18923,275.542999268,4500.0,4500.0
18924,1893.25097656,4500.0,4500.0
18925,1378.62902832,4500.0,4500.0
18926,4500.0,4500.0,4500.0
18927,1465.79296875,4500.0,4500.0
18928,3268.73388672,4500.0,1985.70300293
18929,3267.01098633,4500.0,1983.97998047
18930,3141.1159668,3000.70092773,4500.0
18931,3333.93505859,4500.0,2050.90405273
18932,3126.6730957,4500.0,678.296020508
18933,3350.86303711,4500.0,2067.83203125
18934,3625.65209961,3567.08007812,4500.0
18935,4500.0,4500.0,3216.99902344
18936,3517.78198242,4500.0,1129.89501953
18937,925.820983887,4500.0,4500.0
18938,3189.52490234,4500.0,4500.0
18939,3780.96508789,4500.0,1424.03198242
18940,3179.22509766,4500.0,730.848022461
18941,2068.15795898,4500.0,4500.0
18942,785.771972656,4500.0,4500.0
18943,3246.75,4500.0,1965.05700684
18944,1573.15905762,4500.0,4500.0
18945,769.710998535,4500.0,4500.0
18946,3221.76391602,4500.0,1938.73303223
